Calf ID,Strain,Day,Replicate,Plate count,Broth Enrichment
601209,9000WT,0,1,0.00E+00,0
601209,9000WT,0,2,0.00E+00,0
601209,9000WT,0,3,0.00E+00,0
601209,9000WT,1,1,0.00E+00,0
601209,9000WT,1,2,0.00E+00,0
601209,9000WT,1,3,0.00E+00,0
601209,9000WT,2,1,0.00E+00,0
601209,9000WT,2,2,0.00E+00,0
601209,9000WT,2,3,0.00E+00,0
601209,9000WT,3,1,0.00E+00,0
601209,9000WT,3,2,0.00E+00,0
601209,9000WT,3,3,0.00E+00,0
601209,9000WT,4,1,0.00E+00,10
601209,9000WT,4,2,0.00E+00,10
601209,9000WT,4,3,0.00E+00,10
601209,9000WT,5,1,0.00E+00,0
601209,9000WT,5,2,0.00E+00,0
601209,9000WT,5,3,0.00E+00,0
601209,9000WT,6,1,0.00E+00,0
601209,9000WT,6,2,0.00E+00,0
601209,9000WT,6,3,0.00E+00,0
601209,9000WT,7,1,0.00E+00,0
601209,9000WT,7,2,0.00E+00,0
601209,9000WT,7,3,0.00E+00,0
601209,9000WT,8,1,0.00E+00,0
601209,9000WT,8,2,0.00E+00,0
601209,9000WT,8,3,0.00E+00,0
601209,9000WT,9,1,,
601209,9000WT,9,2,,
601209,9000WT,9,3,,
601209,9000WT,10,1,,
601209,9000WT,10,2,,
601209,9000WT,10,3,,
601209,9000WT,11,1,,
601209,9000WT,11,2,,
601209,9000WT,11,3,,
601209,9000WT,12,1,,
601209,9000WT,12,2,,
601209,9000WT,12,3,,
601209,9000WT,13,1,,
601209,9000WT,13,2,,
601209,9000WT,13,3,,
601209,9000WT,15,1,,
601209,9000WT,15,2,,
601209,9000WT,15,3,,
601209,9000WT,16,1,,
601209,9000WT,16,2,,
601209,9000WT,16,3,,
601209,9000WT,17,1,,
601209,9000WT,17,2,,
601209,9000WT,17,3,,
601209,9000WT,18,1,,
601209,9000WT,18,2,,
601209,9000WT,18,3,,
,,,,,
,,,,,
,,,,,
601101,9000WT,0,1,0.00E+00,0
601101,9000WT,0,2,0.00E+00,0
601101,9000WT,0,3,0.00E+00,0
601101,9000WT,1,1,0.00E+00,0
601101,9000WT,1,2,0.00E+00,0
601101,9000WT,1,3,0.00E+00,0
601101,9000WT,2,1,0.00E+00,0
601101,9000WT,2,2,0.00E+00,0
601101,9000WT,2,3,0.00E+00,0
601101,9000WT,3,1,0.00E+00,0
601101,9000WT,3,2,0.00E+00,0
601101,9000WT,3,3,0.00E+00,0
601101,9000WT,4,1,0.00E+00,0
601101,9000WT,4,2,0.00E+00,0
601101,9000WT,4,3,0.00E+00,0
601101,9000WT,5,1,0.00E+00,10
601101,9000WT,5,2,0.00E+00,10
601101,9000WT,5,3,0.00E+00,10
601101,9000WT,6,1,0.00E+00,0
601101,9000WT,6,2,0.00E+00,0
601101,9000WT,6,3,0.00E+00,0
601101,9000WT,7,1,0.00E+00,10
601101,9000WT,7,2,0.00E+00,10
601101,9000WT,7,3,0.00E+00,10
601101,9000WT,8,1,0.00E+00,0
601101,9000WT,8,2,0.00E+00,0
601101,9000WT,8,3,0.00E+00,0
601101,9000WT,9,1,0.00E+00,0
601101,9000WT,9,2,0.00E+00,0
601101,9000WT,9,3,0.00E+00,0
601101,9000WT,10,1,0.00E+00,0
601101,9000WT,10,2,0.00E+00,0
601101,9000WT,10,3,0.00E+00,0
601101,9000WT,11,1,0.00E+00,10
601101,9000WT,11,2,0.00E+00,10
601101,9000WT,11,3,0.00E+00,10
601101,9000WT,12,1,0.00E+00,0
601101,9000WT,12,2,0.00E+00,0
601101,9000WT,12,3,0.00E+00,0
601101,9000WT,13,1,0.00E+00,0
601101,9000WT,13,2,0.00E+00,0
601101,9000WT,13,3,0.00E+00,0
601101,9000WT,15,1,0.00E+00,0
601101,9000WT,15,2,0.00E+00,0
601101,9000WT,15,3,0.00E+00,0
601101,9000WT,16,1,0.00E+00,0
601101,9000WT,16,2,0.00E+00,0
601101,9000WT,16,3,0.00E+00,0
601101,9000WT,17,1,0.00E+00,0
601101,9000WT,17,2,0.00E+00,0
601101,9000WT,17,3,0.00E+00,0
601101,9000WT,18,1,0.00E+00,0
601101,9000WT,18,2,0.00E+00,0
601101,9000WT,18,3,0.00E+00,0
,,,,,
,,,,,
,,,,,
403354,9000WT,0,1,0.00E+00,0
403354,9000WT,0,2,0.00E+00,0
403354,9000WT,0,3,0.00E+00,0
403354,9000WT,1,1,0.00E+00,10
403354,9000WT,1,2,0.00E+00,10
403354,9000WT,1,3,0.00E+00,10
403354,9000WT,2,1,0.00E+00,0
403354,9000WT,2,2,0.00E+00,0
403354,9000WT,2,3,0.00E+00,0
403354,9000WT,3,1,1.00E+02,na
403354,9000WT,3,2,0.00E+00,na
403354,9000WT,3,3,2.00E+02,na
403354,9000WT,4,1,0.00E+00,0
403354,9000WT,4,2,0.00E+00,0
403354,9000WT,4,3,0.00E+00,0
403354,9000WT,5,1,0.00E+00,0
403354,9000WT,5,2,0.00E+00,0
403354,9000WT,5,3,0.00E+00,0
403354,9000WT,6,1,0.00E+00,0
403354,9000WT,6,2,0.00E+00,0
403354,9000WT,6,3,0.00E+00,0
403354,9000WT,7,1,0.00E+00,0
403354,9000WT,7,2,0.00E+00,0
403354,9000WT,7,3,0.00E+00,0
403354,9000WT,8,1,0.00E+00,0
403354,9000WT,8,2,0.00E+00,0
403354,9000WT,8,3,0.00E+00,0
403354,9000WT,9,1,0.00E+00,10
403354,9000WT,9,2,0.00E+00,10
403354,9000WT,9,3,0.00E+00,10
403354,9000WT,10,1,0.00E+00,10
403354,9000WT,10,2,0.00E+00,10
403354,9000WT,10,3,0.00E+00,10
403354,9000WT,11,1,0.00E+00,10
403354,9000WT,11,2,0.00E+00,10
403354,9000WT,11,3,0.00E+00,10
403354,9000WT,12,1,2.00E+02,na
403354,9000WT,12,2,0.00E+00,na
403354,9000WT,12,3,0.00E+00,na
403354,9000WT,13,1,0.00E+00,0
403354,9000WT,13,2,0.00E+00,0
403354,9000WT,13,3,0.00E+00,0
403354,9000WT,15,1,0.00E+00,0
403354,9000WT,15,2,0.00E+00,0
403354,9000WT,15,3,0.00E+00,0
403354,9000WT,16,1,0.00E+00,0
403354,9000WT,16,2,0.00E+00,0
403354,9000WT,16,3,0.00E+00,0
403354,9000WT,17,1,0.00E+00,0
403354,9000WT,17,2,0.00E+00,0
403354,9000WT,17,3,0.00E+00,0
403354,9000WT,18,1,0.00E+00,0
403354,9000WT,18,2,0.00E+00,0
403354,9000WT,18,3,0.00E+00,0
,,,,,
,,,,,
,,,,,
201205,9000WT,0,1,0.00E+00,0
201205,9000WT,0,2,0.00E+00,0
201205,9000WT,0,3,0.00E+00,0
201205,9000WT,1,1,0.00E+00,0
201205,9000WT,1,2,0.00E+00,0
201205,9000WT,1,3,0.00E+00,0
201205,9000WT,2,1,0.00E+00,0
201205,9000WT,2,2,0.00E+00,0
201205,9000WT,2,3,0.00E+00,0
201205,9000WT,3,1,0.00E+00,0
201205,9000WT,3,2,0.00E+00,0
201205,9000WT,3,3,0.00E+00,0
201205,9000WT,4,1,0.00E+00,0
201205,9000WT,4,2,0.00E+00,0
201205,9000WT,4,3,0.00E+00,0
201205,9000WT,5,1,0.00E+00,0
201205,9000WT,5,2,0.00E+00,0
201205,9000WT,5,3,0.00E+00,0
201205,9000WT,6,1,1.00E+02,na
201205,9000WT,6,2,0.00E+00,na
201205,9000WT,6,3,0.00E+00,na
201205,9000WT,7,1,2.27E+04,na
201205,9000WT,7,2,2.40E+04,na
201205,9000WT,7,3,2.08E+04,na
201205,9000WT,8,1,1.47E+04,na
201205,9000WT,8,2,1.45E+04,na
201205,9000WT,8,3,1.06E+04,na
201205,9000WT,9,1,2.20E+04,na
201205,9000WT,9,2,2.40E+04,na
201205,9000WT,9,3,2.90E+04,na
201205,9000WT,10,1,1.00E+02,na
201205,9000WT,10,2,1.00E+02,na
201205,9000WT,10,3,0.00E+00,na
201205,9000WT,11,1,1.00E+02,na
201205,9000WT,11,2,1.00E+02,na
201205,9000WT,11,3,0.00E+00,na
201205,9000WT,12,1,2.00E+02,na
201205,9000WT,12,2,0.00E+00,na
201205,9000WT,12,3,0.00E+00,na
201205,9000WT,13,1,1.00E+02,na
201205,9000WT,13,2,0.00E+00,na
201205,9000WT,13,3,0.00E+00,na
201205,9000WT,15,1,0.00E+00,0
201205,9000WT,15,2,0.00E+00,0
201205,9000WT,15,3,0.00E+00,0
201205,9000WT,16,1,0.00E+00,0
201205,9000WT,16,2,0.00E+00,0
201205,9000WT,16,3,0.00E+00,0
201205,9000WT,17,1,0.00E+00,0
201205,9000WT,17,2,0.00E+00,0
201205,9000WT,17,3,0.00E+00,0
201205,9000WT,18,1,0.00E+00,0
201205,9000WT,18,2,0.00E+00,0
201205,9000WT,18,3,0.00E+00,0
,,,,,
,,,,,
,,,,,
401099,9000WT,0,1,0.00E+00,0
401099,9000WT,0,2,0.00E+00,0
401099,9000WT,0,3,0.00E+00,0
401099,9000WT,1,1,0.00E+00,0
401099,9000WT,1,2,0.00E+00,0
401099,9000WT,1,3,0.00E+00,0
401099,9000WT,2,1,0.00E+00,0
401099,9000WT,2,2,0.00E+00,0
401099,9000WT,2,3,0.00E+00,0
401099,9000WT,3,1,0,10
401099,9000WT,3,2,0,10
401099,9000WT,3,3,0,10
401099,9000WT,4,1,0.00E+00,0
401099,9000WT,4,2,0.00E+00,0
401099,9000WT,4,3,0.00E+00,0
401099,9000WT,5,1,0.00E+00,0
401099,9000WT,5,2,0.00E+00,0
401099,9000WT,5,3,0.00E+00,0
401099,9000WT,6,1,0.00E+00,0
401099,9000WT,6,2,0.00E+00,0
401099,9000WT,6,3,0.00E+00,0
401099,9000WT,7,1,0.00E+00,0
401099,9000WT,7,2,0.00E+00,0
401099,9000WT,7,3,0.00E+00,0
401099,9000WT,8,1,0.00E+00,0
401099,9000WT,8,2,0.00E+00,0
401099,9000WT,8,3,0.00E+00,0
401099,9000WT,9,1,0.00E+00,0
401099,9000WT,9,2,0.00E+00,0
401099,9000WT,9,3,0.00E+00,0
401099,9000WT,10,1,0.00E+00,10
401099,9000WT,10,2,0.00E+00,10
401099,9000WT,10,3,0.00E+00,10
401099,9000WT,11,1,0.00E+00,0
401099,9000WT,11,2,0.00E+00,0
401099,9000WT,11,3,0.00E+00,0
401099,9000WT,12,1,0.00E+00,0
401099,9000WT,12,2,0.00E+00,0
401099,9000WT,12,3,0.00E+00,0
401099,9000WT,13,1,0.00E+00,0
401099,9000WT,13,2,0.00E+00,0
401099,9000WT,13,3,0.00E+00,0
401099,9000WT,15,1,0.00E+00,10
401099,9000WT,15,2,0.00E+00,10
401099,9000WT,15,3,0.00E+00,10
401099,9000WT,16,1,0.00E+00,0
401099,9000WT,16,2,0.00E+00,0
401099,9000WT,16,3,0.00E+00,0
401099,9000WT,17,1,0.00E+00,0
401099,9000WT,17,2,0.00E+00,0
401099,9000WT,17,3,0.00E+00,0
401099,9000WT,18,1,0.00E+00,10
401099,9000WT,18,2,0.00E+00,10
401099,9000WT,18,3,0.00E+00,10
,,,,,
,,,,,
,,,,,
401207,9000WT,0,1,0.00E+00,0
401207,9000WT,0,2,0.00E+00,0
401207,9000WT,0,3,0.00E+00,0
401207,9000WT,1,1,0.00E+00,0
401207,9000WT,1,2,0.00E+00,0
401207,9000WT,1,3,0.00E+00,0
401207,9000WT,2,1,0.00E+00,10
401207,9000WT,2,2,0.00E+00,10
401207,9000WT,2,3,0.00E+00,10
401207,9000WT,3,1,100,na
401207,9000WT,3,2,0,na
401207,9000WT,3,3,0,na
401207,9000WT,4,1,0.00E+00,10
401207,9000WT,4,2,0.00E+00,10
401207,9000WT,4,3,0.00E+00,10
401207,9000WT,5,1,0.00E+00,0
401207,9000WT,5,2,0.00E+00,0
401207,9000WT,5,3,0.00E+00,0
401207,9000WT,6,1,0.00E+00,0
401207,9000WT,6,2,0.00E+00,0
401207,9000WT,6,3,0.00E+00,0
401207,9000WT,7,1,0.00E+00,0
401207,9000WT,7,2,0.00E+00,0
401207,9000WT,7,3,0.00E+00,0
401207,9000WT,8,1,0.00E+00,0
401207,9000WT,8,2,0.00E+00,0
401207,9000WT,8,3,0.00E+00,0
401207,9000WT,9,1,0.00E+00,0
401207,9000WT,9,2,0.00E+00,0
401207,9000WT,9,3,0.00E+00,0
401207,9000WT,10,1,0.00E+00,0
401207,9000WT,10,2,0.00E+00,0
401207,9000WT,10,3,0.00E+00,0
401207,9000WT,11,1,0.00E+00,0
401207,9000WT,11,2,0.00E+00,0
401207,9000WT,11,3,0.00E+00,0
401207,9000WT,12,1,,
401207,9000WT,12,2,,
401207,9000WT,12,3,,
401207,9000WT,13,1,0.00E+00,0
401207,9000WT,13,2,0.00E+00,0
401207,9000WT,13,3,0.00E+00,0
401207,9000WT,15,1,0.00E+00,0
401207,9000WT,15,2,0.00E+00,0
401207,9000WT,15,3,0.00E+00,0
401207,9000WT,16,1,0.00E+00,0
401207,9000WT,16,2,0.00E+00,0
401207,9000WT,16,3,0.00E+00,0
401207,9000WT,17,1,0.00E+00,0
401207,9000WT,17,2,0.00E+00,0
401207,9000WT,17,3,0.00E+00,0
401207,9000WT,18,1,0.00E+00,10
401207,9000WT,18,2,0.00E+00,10
401207,9000WT,18,3,0.00E+00,10
,,,,,
,,,,,
,,,,,
501100,9000WT,0,1,0.00E+00,0
501100,9000WT,0,2,0.00E+00,0
501100,9000WT,0,3,0.00E+00,0
501100,9000WT,1,1,0.00E+00,0
501100,9000WT,1,2,0.00E+00,0
501100,9000WT,1,3,0.00E+00,0
501100,9000WT,2,1,0.00E+00,0
501100,9000WT,2,2,0.00E+00,0
501100,9000WT,2,3,0.00E+00,0
501100,9000WT,3,1,0.00E+00,0
501100,9000WT,3,2,0.00E+00,0
501100,9000WT,3,3,0.00E+00,0
501100,9000WT,4,1,0.00E+00,0
501100,9000WT,4,2,0.00E+00,0
501100,9000WT,4,3,0.00E+00,0
501100,9000WT,5,1,0.00E+00,0
501100,9000WT,5,2,0.00E+00,0
501100,9000WT,5,3,0.00E+00,0
501100,9000WT,6,1,0.00E+00,0
501100,9000WT,6,2,0.00E+00,0
501100,9000WT,6,3,0.00E+00,0
501100,9000WT,7,1,0.00E+00,0
501100,9000WT,7,2,0.00E+00,0
501100,9000WT,7,3,0.00E+00,0
501100,9000WT,8,1,0.00E+00,0
501100,9000WT,8,2,0.00E+00,0
501100,9000WT,8,3,0.00E+00,0
501100,9000WT,9,1,0.00E+00,0
501100,9000WT,9,2,0.00E+00,0
501100,9000WT,9,3,0.00E+00,0
501100,9000WT,10,1,0.00E+00,0
501100,9000WT,10,2,0.00E+00,0
501100,9000WT,10,3,0.00E+00,0
501100,9000WT,11,1,0.00E+00,0
501100,9000WT,11,2,0.00E+00,0
501100,9000WT,11,3,0.00E+00,0
501100,9000WT,12,1,,
501100,9000WT,12,2,,
501100,9000WT,12,3,,
501100,9000WT,13,1,0.00E+00,0
501100,9000WT,13,2,0.00E+00,0
501100,9000WT,13,3,0.00E+00,0
501100,9000WT,15,1,0.00E+00,0
501100,9000WT,15,2,0.00E+00,0
501100,9000WT,15,3,0.00E+00,0
501100,9000WT,16,1,0.00E+00,0
501100,9000WT,16,2,0.00E+00,0
501100,9000WT,16,3,0.00E+00,0
501100,9000WT,17,1,0.00E+00,0
501100,9000WT,17,2,0.00E+00,0
501100,9000WT,17,3,0.00E+00,0
501100,9000WT,18,1,0.00E+00,0
501100,9000WT,18,2,0.00E+00,0
501100,9000WT,18,3,0.00E+00,0
,,,,,
,,,,,
,,,,,
603477,9000WT,0,1,0,0
603477,9000WT,0,2,0,0
603477,9000WT,0,3,0,0
603477,9000WT,1,1,0,0
603477,9000WT,1,2,0,0
603477,9000WT,1,3,0,0
603477,9000WT,2,1,0,0
603477,9000WT,2,2,0,0
603477,9000WT,2,3,0,0
603477,9000WT,3,1,0,10
603477,9000WT,3,2,0,10
603477,9000WT,3,3,0,10
603477,9000WT,4,1,0,10
603477,9000WT,4,2,0,10
603477,9000WT,4,3,0,10
603477,9000WT,5,1,0,0
603477,9000WT,5,2,0,0
603477,9000WT,5,3,0,0
603477,9000WT,6,1,0,0
603477,9000WT,6,2,0,0
603477,9000WT,6,3,0,0
603477,9000WT,7,1,0,0
603477,9000WT,7,2,0,0
603477,9000WT,7,3,0,0
603477,9000WT,8,1,0,0
603477,9000WT,8,2,0,0
603477,9000WT,8,3,0,0
603477,9000WT,9,1,0,0
603477,9000WT,9,2,0,0
603477,9000WT,9,3,0,0
603477,9000WT,10,1,0,0
603477,9000WT,10,2,0,0
603477,9000WT,10,3,0,0
603477,9000WT,11,1,0,0
603477,9000WT,11,2,0,0
603477,9000WT,11,3,0,0
603477,9000WT,12,1,,
603477,9000WT,12,2,,
603477,9000WT,12,3,,
603477,9000WT,13,1,0,0
603477,9000WT,13,2,0,0
603477,9000WT,13,3,0,0
603477,9000WT,15,1,0,0
603477,9000WT,15,2,0,0
603477,9000WT,15,3,0,0
603477,9000WT,16,1,0,0
603477,9000WT,16,2,0,0
603477,9000WT,16,3,0,0
603477,9000WT,17,1,0,0
603477,9000WT,17,2,0,0
603477,9000WT,17,3,0,0
603477,9000WT,18,1,0,0
603477,9000WT,18,2,0,0
603477,9000WT,18,3,0,0
,,,,,
,,,,,
,,,,,
103351,9000WT,0,1,0.00E+00,0
103351,9000WT,0,2,0.00E+00,0
103351,9000WT,0,3,0.00E+00,0
103351,9000WT,1,1,0.00E+00,0
103351,9000WT,1,2,0.00E+00,0
103351,9000WT,1,3,0.00E+00,0
103351,9000WT,2,1,0.00E+00,0
103351,9000WT,2,2,0.00E+00,0
103351,9000WT,2,3,0.00E+00,0
103351,9000WT,3,1,0.00E+00,0
103351,9000WT,3,2,0.00E+00,0
103351,9000WT,3,3,0.00E+00,0
103351,9000WT,4,1,0.00E+00,10
103351,9000WT,4,2,0.00E+00,10
103351,9000WT,4,3,0.00E+00,10
103351,9000WT,5,1,0.00E+00,0
103351,9000WT,5,2,0.00E+00,0
103351,9000WT,5,3,0.00E+00,0
103351,9000WT,6,1,0.00E+00,10
103351,9000WT,6,2,0.00E+00,10
103351,9000WT,6,3,0.00E+00,10
103351,9000WT,7,1,0.00E+00,0
103351,9000WT,7,2,0.00E+00,0
103351,9000WT,7,3,0.00E+00,0
103351,9000WT,8,1,0.00E+00,0
103351,9000WT,8,2,0.00E+00,0
103351,9000WT,8,3,0.00E+00,0
103351,9000WT,9,1,0.00E+00,10
103351,9000WT,9,2,0.00E+00,10
103351,9000WT,9,3,0.00E+00,10
103351,9000WT,10,1,0.00E+00,0
103351,9000WT,10,2,0.00E+00,0
103351,9000WT,10,3,0.00E+00,0
103351,9000WT,11,1,0.00E+00,0
103351,9000WT,11,2,0.00E+00,0
103351,9000WT,11,3,0.00E+00,0
103351,9000WT,12,1,,
103351,9000WT,12,2,,
103351,9000WT,12,3,,
103351,9000WT,13,1,0.00E+00,0
103351,9000WT,13,2,0.00E+00,0
103351,9000WT,13,3,0.00E+00,0
103351,9000WT,15,1,0.00E+00,10
103351,9000WT,15,2,0.00E+00,10
103351,9000WT,15,3,0.00E+00,10
103351,9000WT,16,1,0.00E+00,0
103351,9000WT,16,2,0.00E+00,0
103351,9000WT,16,3,0.00E+00,0
103351,9000WT,17,1,0.00E+00,0
103351,9000WT,17,2,0.00E+00,0
103351,9000WT,17,3,0.00E+00,0
103351,9000WT,18,1,0.00E+00,0
103351,9000WT,18,2,0.00E+00,0
103351,9000WT,18,3,0.00E+00,0
,,,,,
,,,,,
,,,,,
503355,9000WT,0,1,0.00E+00,0
503355,9000WT,0,2,0.00E+00,0
503355,9000WT,0,3,0.00E+00,0
503355,9000WT,1,1,0.00E+00,0
503355,9000WT,1,2,0.00E+00,0
503355,9000WT,1,3,0.00E+00,0
503355,9000WT,2,1,0.00E+00,10
503355,9000WT,2,2,0.00E+00,10
503355,9000WT,2,3,0.00E+00,10
503355,9000WT,3,1,100,na
503355,9000WT,3,2,0,na
503355,9000WT,3,3,0,na
503355,9000WT,4,1,0.00E+00,0
503355,9000WT,4,2,0.00E+00,0
503355,9000WT,4,3,0.00E+00,0
503355,9000WT,5,1,0.00E+00,0
503355,9000WT,5,2,0.00E+00,0
503355,9000WT,5,3,0.00E+00,0
503355,9000WT,6,1,0.00E+00,0
503355,9000WT,6,2,0.00E+00,0
503355,9000WT,6,3,0.00E+00,0
503355,9000WT,7,1,0.00E+00,0
503355,9000WT,7,2,0.00E+00,0
503355,9000WT,7,3,0.00E+00,0
503355,9000WT,8,1,0.00E+00,0
503355,9000WT,8,2,0.00E+00,0
503355,9000WT,8,3,0.00E+00,0
503355,9000WT,9,1,0.00E+00,0
503355,9000WT,9,2,0.00E+00,0
503355,9000WT,9,3,0.00E+00,0
503355,9000WT,10,1,0.00E+00,0
503355,9000WT,10,2,0.00E+00,0
503355,9000WT,10,3,0.00E+00,0
503355,9000WT,11,1,0.00E+00,0
503355,9000WT,11,2,0.00E+00,0
503355,9000WT,11,3,0.00E+00,0
503355,9000WT,12,1,,
503355,9000WT,12,2,,
503355,9000WT,12,3,,
503355,9000WT,13,1,0.00E+00,0
503355,9000WT,13,2,0.00E+00,0
503355,9000WT,13,3,0.00E+00,0
503355,9000WT,15,1,0.00E+00,0
503355,9000WT,15,2,0.00E+00,0
503355,9000WT,15,3,0.00E+00,0
503355,9000WT,16,1,0.00E+00,0
503355,9000WT,16,2,0.00E+00,0
503355,9000WT,16,3,0.00E+00,0
503355,9000WT,17,1,0.00E+00,0
503355,9000WT,17,2,0.00E+00,0
503355,9000WT,17,3,0.00E+00,0
503355,9000WT,17,1,0.00E+00,0
503355,9000WT,17,2,0.00E+00,0
503355,9000WT,17,3,0.00E+00,0
,,,,,
,,,,,
,,,,,
103521,10671,0,1,0.00E+00,0
103521,10671,0,2,0.00E+00,0
103521,10671,0,3,0.00E+00,0
103521,10671,1,1,0.00E+00,0
103521,10671,1,2,0.00E+00,0
103521,10671,1,3,0.00E+00,0
103521,10671,2,1,0.00E+00,0
103521,10671,2,2,0.00E+00,0
103521,10671,2,3,0.00E+00,0
103521,10671,3,1,0.00E+00,0
103521,10671,3,2,0.00E+00,0
103521,10671,3,3,0.00E+00,0
103521,10671,4,1,0.00E+00,0
103521,10671,4,2,0.00E+00,0
103521,10671,4,3,0.00E+00,0
103521,10671,5,1,0.00E+00,0
103521,10671,5,2,0.00E+00,0
103521,10671,5,3,0.00E+00,0
103521,10671,6,1,0.00E+00,0
103521,10671,6,2,0.00E+00,0
103521,10671,6,3,0.00E+00,0
103521,10671,7,1,0.00E+00,0
103521,10671,7,2,0.00E+00,0
103521,10671,7,3,0.00E+00,0
103521,10671,8,1,0.00E+00,0
103521,10671,8,2,0.00E+00,0
103521,10671,8,3,0.00E+00,0
103521,10671,9,1,0.00E+00,0
103521,10671,9,2,0.00E+00,0
103521,10671,9,3,0.00E+00,0
103521,10671,10,1,0.00E+00,0
103521,10671,10,2,0.00E+00,0
